exec_model,kv_dtype_bytes,top_k,kv_rank_scale,hidden_scale,cache_len,ai_hbm,ai_total,t_est_ms,mfu_est,regime
efficient,1,2,1.0,1.0,16384,33.91122399083584,33.91122399083584,6.123732951744399,0.08225056854775747,hbm-bound
efficient,1,2,1.0,1.25,2048,16.747727021042735,16.747727021042735,8.15317025976729,0.040621066043964184,hbm-bound
efficient,1,2,1.0,1.25,4096,19.73141829674183,19.73141829674183,8.273101139767292,0.04785791198805497,hbm-bound
efficient,1,2,1.0,1.25,8192,25.44659484802739,25.44659484802739,8.512962899767292,0.06171988644291636,hbm-bound
efficient,1,2,1.0,1.25,16384,35.96230315438584,35.96230315438584,8.99268641976729,0.08722539420972818,hbm-bound
efficient,1,2,1.5,0.75,2048,23.598997240554656,23.598997240554656,3.440810877356225,0.05723859866329579,hbm-bound
efficient,1,2,1.5,0.75,4096,27.7345293188369,27.7345293188369,3.620707197356225,0.06726919693300511,hbm-bound
efficient,1,2,1.5,0.75,8192,34.88417601650398,34.88417601650398,3.9804998373562244,0.08461043197535074,hbm-bound
efficient,1,2,1.5,0.75,16384,45.899626422371746,45.899626422371746,4.700085117356225,0.1113280479168188,hbm-bound
efficient,1,2,1.5,1.0,2048,20.498843393724833,20.498843393724833,5.641439298411066,0.049719276548700966,hbm-bound
efficient,1,2,1.5,1.0,4096,24.267319617605644,24.267319617605644,5.821335618411066,0.05885959280672414,hbm-bound
efficient,1,2,1.5,1.0,8192,31.146202881546838,31.146202881546838,6.181128258411066,0.07554409996534857,hbm-bound
efficient,1,2,1.5,1.0,16384,42.75204275198236,42.75204275198236,6.900713538411066,0.1036936863110234,hbm-bound
efficient,1,2,1.5,1.25,2048,18.30883197100126,18.30883197100126,8.398932346433957,0.04440747522021528,hbm-bound
efficient,1,2,1.5,1.25,4096,21.65868878972524,21.65868878972524,8.578828666433957,0.052532443754765616,hbm-bound
efficient,1,2,1.5,1.25,8192,27.9538924517154,27.9538924517154,8.938621306433957,0.06780125506227082,hbm-bound
efficient,1,2,1.5,1.25,16384,39.13722615931657,39.13722615931657,9.658206586433957,0.09492606648040401,hbm-bound
efficient,1,4,0.5,0.75,2048,11.562518012928749,11.562518012928749,5.169185460569134,0.028044510592247596,hbm-bound
efficient,1,4,0.5,0.75,4096,13.26759603599295,13.26759603599295,5.229150900569135,0.03218012176491468,hbm-bound
efficient,1,4,0.5,0.75,8192,16.56306426307309,16.56306426307309,5.349081780569134,0.040173172543077736,hbm-bound
efficient,1,4,0.5,0.75,16384,22.729703994659385,22.729703994659385,5.588943540569134,0.05513015622757204,hbm-bound
efficient,1,4,0.5,1.0,2048,11.545521553642233,11.545521553642233,9.103767250789573,0.028003286234200467,hbm-bound
efficient,1,4,0.5,1.0,4096,13.334220094556066,13.334220094556066,9.163732690789574,0.03234171624753366,hbm-bound
efficient,1,4,0.5,1.0,8192,16.842295343974328,16.842295343974328,9.283663570789574,0.040850438429043345,hbm-bound
efficient,1,4,0.5,1.0,16384,23.593380205567,23.593380205567,9.523525330789575,0.057224974728004856,hbm-bound
efficient,1,4,0.5,1.25,2048,11.52700233302654,11.52700233302654,14.154129682025374,0.02795836846817958,hbm-bound
efficient,1,4,0.5,1.25,4096,13.356294127075499,13.356294127075499,14.214095122025373,0.03239525609396786,hbm-bound
efficient,1,4,0.5,1.25,8192,16.96896139523524,16.96896139523524,14.334026002025373,0.04115766280804909,hbm-bound
efficient,1,4,0.5,1.25,16384,24.015920591346646,24.015920591346646,14.573887762025372,0.05824983266218489,hbm-bound
efficient,1,4,1.0,0.75,2048,13.1267666115801,13.1267666115801,5.3406406005691345,0.03183854458594466,hbm-bound
efficient,1,4,1.0,0.75,4096,15.184849918191674,15.184849918191674,5.460571480569134,0.036830358568630636,hbm-bound
efficient,1,4,1.0,0.75,8192,19.04121760211387,19.04121760211387,5.700433240569134,0.04618385269840656,hbm-bound
efficient,1,4,1.0,0.75,16384,25.855922215358905,25.855922215358905,6.180156760569134,0.06271269663149204,hbm-bound
efficient,1,4,1.0,1.0,2048,11.46993356531684,11.46993356531684,9.163761970789572,0.027819950032097442,hbm-bound
efficient,1,4,1.0,1.0,4096,13.161920644140478,13.161920644140478,9.283692850789574,0.03192380954617195,hbm-bound
efficient,1,4,1.0,1.0,8192,16.418050835366614,16.418050835366614,9.523554610789574,0.039821447200484965,hbm-bound
efficient,1,4,1.0,1.0,16384,22.461852113766167,22.461852113766167,10.003278130789575,0.05448049022035251,hbm-bound
efficient,1,4,1.0,1.25,2048,11.478349369407427,11.478349369407427,14.214124402025373,0.027840362290629434,hbm-bound
efficient,1,4,1.0,1.25,4096,13.244516744543692,13.244516744543692,14.334055282025371,0.03212414369570982,hbm-bound
efficient,1,4,1.0,1.25,8192,16.689647207767003,16.689647207767003,14.573917042025371,0.04048019534981385,hbm-bound
efficient,1,4,1.0,1.25,16384,23.25054393041181,23.25054393041181,15.053640562025372,0.05639343651641065,hbm-bound
efficient,1,4,1.5,0.75,2048,16.142530734646872,16.142530734646872,5.623556160569134,0.0391531821760005,hbm-bound
efficient,1,4,1.5,0.75,4096,18.95377829805419,18.95377829805419,5.803452480569134,0.04597177151625068,hbm-bound
efficient,1,4,1.5,0.75,8192,24.08393562420782,24.08393562420782,6.163245120569134,0.05841480090762888,hbm-bound
efficient,1,4,1.5,0.75,16384,32.73520916356871,32.73520916356871,6.882830400569134,0.07939818291315301,hbm-bound
efficient,1,4,1.5,1.0,2048,13.934678209745364,13.934678209745364,9.52098447745624,0.03379810783566334,hbm-bound
efficient,1,4,1.5,1.0,4096,16.31780552698286,16.31780552698286,9.70088079745624,0.03957830547221715,hbm-bound
efficient,1,4,1.5,1.0,8192,20.828381948387317,20.828381948387317,10.06067343745624,0.050518561572642305,hbm-bound
efficient,1,4,1.5,1.0,16384,28.946288083795245,28.946288083795245,10.78025871745624,0.07020827832350539,hbm-bound
efficient,1,4,1.5,1.25,2048,12.474666188267086,12.474666188267086,14.459886488692039,0.030256896262598292,hbm-bound
efficient,1,4,1.5,1.25,4096,14.509354342371171,14.509354342371171,14.63978280869204,0.03519196606537727,hbm-bound
efficient,1,4,1.5,1.25,8192,18.432313341960317,18.432313341960317,14.99957544869204,0.04470697526094468,hbm-bound
efficient,1,4,1.5,1.25,16384,25.73948052634569,25.73948052634569,15.71916072869204,0.06243027110988343,hbm-bound
efficient,1,8,0.5,0.75,2048,8.629305404644176,8.629305404644176,9.146307821892933,0.020930099010758995,hbm-bound
efficient,1,8,0.5,0.75,4096,9.616893042537807,9.616893042537807,9.206273261892933,0.023325460638798118,hbm-bound
efficient,1,8,0.5,0.75,8192,11.553968491421967,11.553968491421967,9.326204141892934,0.02802377400648077,hbm-bound
efficient,1,8,0.5,0.75,16384,15.282407348988826,15.282407348988826,9.566065901892934,0.03706698093741605,hbm-bound
efficient,1,8,0.5,1.0,2048,8.605109462031825,8.605109462031825,16.172425244254104,0.02087141254055218,hbm-bound
efficient,1,8,0.5,1.0,4096,9.625752614384323,9.625752614384323,16.232390684254103,0.02334694924155874,hbm-bound
efficient,1,8,0.5,1.0,8192,11.64458217538844,11.64458217538844,16.3523215642541,0.028243554543640484,hbm-bound
efficient,1,8,0.5,1.0,16384,15.594686814268231,15.594686814268231,16.5921833242541,0.03782440460257074,hbm-bound
efficient,1,8,0.5,1.25,2048,8.587049225246716,8.587049225246716,25.1972373968137,0.020827608024853075,hbm-bound
efficient,1,8,0.5,1.25,4096,9.62350695642841,9.62350695642841,25.2572028368137,0.02334150247137765,hbm-bound
efficient,1,8,0.5,1.25,8192,11.681727699226078,11.681727699226078,25.377133716813702,0.028333649801053653,hbm-bound
efficient,1,8,0.5,1.25,16384,15.740353452650625,15.740353452650625,25.6169954768137,0.03817771428636837,hbm-bound
efficient,1,8,1.0,0.75,2048,9.579855873674852,9.579855873674852,9.317762961892933,0.02323562819284451,hbm-bound
efficient,1,8,1.0,0.75,4096,10.815718715826298,10.815718715826298,9.437693841892933,0.026233173236971313,hbm-bound
efficient,1,8,1.0,0.75,8192,13.195550460595824,13.195550460595824,9.677555601892934,0.032005377569914076,hbm-bound
efficient,1,8,1.0,0.75,16384,17.618018945082436,17.618018945082436,10.157279121892934,0.04273193074097812,hbm-bound
efficient,1,8,1.0,1.0,2048,8.573305138715842,8.573305138715842,16.232419964254102,0.02079427219092271,hbm-bound
efficient,1,8,1.0,1.0,4096,9.55513849689505,9.55513849689505,16.3523508442541,0.023175677001059245,hbm-bound
efficient,1,8,1.0,1.0,8192,11.476224223676612,11.476224223676612,16.592212604254104,0.027835207818922552,hbm-bound
efficient,1,8,1.0,1.0,16384,15.156447436507253,15.156447436507253,17.0719361242541,0.036761469275004954,hbm-bound
efficient,1,8,1.0,1.25,2048,8.566651993613723,8.566651993613723,25.257232116813704,0.02077813520431828,hbm-bound
efficient,1,8,1.0,1.25,4096,9.578015762854124,9.578015762854124,25.3771629968137,0.02323116506402213,hbm-bound
efficient,1,8,1.0,1.25,8192,11.572333972461664,11.572333972461664,25.617024756813702,0.028068318882170786,hbm-bound
efficient,1,8,1.0,1.25,16384,15.450988717941202,15.450988717941202,26.0967482768137,0.03747586955336926,hbm-bound
efficient,1,8,1.5,0.75,2048,11.450848128005468,11.450848128005468,9.600678521892933,0.02777365892593545,hbm-bound
efficient,1,8,1.5,0.75,4096,13.205239700921643,13.205239700921643,9.780574841892934,0.032028878506530516,hbm-bound
efficient,1,8,1.5,0.75,8192,16.527278970832224,16.527278970832224,10.140367481892934,0.040086376483069563,hbm-bound
efficient,1,8,1.5,0.75,16384,22.510998130473286,22.510998130473286,10.85995276189293,0.05459969228209791,hbm-bound
efficient,1,8,1.5,1.0,2048,10.05022282460795,10.05022282460795,16.58964247092077,0.024376487902030397,hbm-bound
efficient,1,8,1.5,1.0,4096,11.47049046318892,11.47049046318892,16.76953879092077,0.02782130076973563,hbm-bound
efficient,1,8,1.5,1.0,8192,14.221529805512006,14.221529805512006,17.129331430920768,0.0344938570320655,hbm-bound
efficient,1,8,1.5,1.0,16384,19.39088116880337,19.39088116880337,17.84891671092077,0.04703195028310064,hbm-bound
efficient,1,8,1.5,1.25,2048,9.159610326648933,9.159610326648933,25.50299420348037,0.022216336315267753,hbm-bound
efficient,1,8,1.5,1.25,4096,10.342645350756666,10.342645350756666,25.682890523480367,0.025085749208505304,hbm-bound
efficient,1,8,1.5,1.25,8192,12.659682744556584,12.659682744556584,26.04268316348037,0.030705647889778472,hbm-bound
efficient,1,8,1.5,1.25,16384,17.106855662610958,17.106855662610958,26.76226844348037,0.04149212085928883,hbm-bound
efficient,2,2,0.5,0.75,2048,16.475014215323043,16.475014215323043,3.0464348973562245,0.03995961002200637,hbm-bound
efficient,2,2,0.5,0.75,4096,18.885853437289846,18.885853437289846,3.166365777356225,0.045807021980288666,hbm-bound
efficient,2,2,0.5,0.75,8192,23.19822814342312,23.19822814342312,3.406227537356225,0.05626654628015713,hbm-bound
efficient,2,2,0.5,0.75,16384,30.225880055193088,30.225880055193088,3.8859510573562246,0.07331188694539001,hbm-bound
efficient,2,2,0.5,1.0,2048,16.668291677763882,16.668291677763882,5.284216791744399,0.04042839820781538,hbm-bound
efficient,2,2,0.5,1.0,4096,19.459563419502455,19.459563419502455,5.4041476717444,0.04719853684366437,hbm-bound
efficient,2,2,0.5,1.0,8192,24.686232576027198,24.686232576027198,5.644009431744399,0.05987565253407304,hbm-bound
efficient,2,2,0.5,1.0,16384,33.91122399083584,33.91122399083584,6.123732951744399,0.08225056854775747,hbm-bound
efficient,2,2,0.5,1.25,2048,16.747727021042735,16.747727021042735,8.15317025976729,0.040621066043964184,hbm-bound
efficient,2,2,0.5,1.25,4096,19.73141829674183,19.73141829674183,8.273101139767292,0.04785791198805497,hbm-bound
efficient,2,2,0.5,1.25,8192,25.44659484802739,25.44659484802739,8.512962899767292,0.06171988644291636,hbm-bound
efficient,2,2,0.5,1.25,16384,35.96230315438584,35.96230315438584,8.99268641976729,0.08722539420972818,hbm-bound
efficient,2,2,1.0,0.75,2048,18.465140003524002,18.465140003524002,3.277884757356225,0.04478659525867368,hbm-bound
efficient,2,2,1.0,0.75,4096,20.848351715551793,20.848351715551793,3.517746517356225,0.05056699759204074,hbm-bound
efficient,2,2,1.0,0.75,8192,24.75677042608963,24.75677042608963,3.997470037356225,0.06004673979041446,hbm-bound
efficient,2,2,1.0,0.75,16384,30.304099983071982,30.304099983071982,4.956917077356224,0.07350160683109931,hbm-bound
efficient,2,2,1.0,1.0,2048,16.29820606326172,16.29820606326172,5.404206231744399,0.03953076761175152,hbm-bound
efficient,2,2,1.0,1.0,4096,18.63236844426539,18.63236844426539,5.644067991744399,0.04519220239134607,hbm-bound
efficient,2,2,1.0,1.0,8192,22.752134723418195,22.752134723418195,6.1237915117443995,0.05518456122910931,hbm-bound
efficient,2,2,1.0,1.0,16384,29.317561207299047,29.317561207299047,7.083238551744399,0.07110878918394918,hbm-bound
efficient,2,2,1.0,1.25,2048,16.504827033679465,16.504827033679465,8.273159699767291,0.040031920041263984,hbm-bound
efficient,2,2,1.0,1.25,4096,19.17533275012586,19.17533275012586,8.513021459767291,0.04650914461879946,hbm-bound
efficient,2,2,1.0,1.25,8192,24.088964866017182,24.088964866017182,8.99274497976729,0.05842699916972333,hbm-bound
efficient,2,2,1.0,1.25,16384,32.495124145279696,32.495124145279696,9.95219201976729,0.07881586452619634,hbm-bound
efficient,2,2,1.5,0.75,2048,22.42592733426002,22.42592733426002,3.620795037356225,0.054393355838528605,hbm-bound
efficient,2,2,1.5,0.75,4096,25.227081541561404,25.227081541561404,3.9805876773562248,0.06118746407250871,hbm-bound
efficient,2,2,1.5,0.75,8192,29.54283985287738,29.54283985287738,4.700172957356225,0.07165519519646862,hbm-bound
efficient,2,2,1.5,0.75,16384,35.13928654262702,35.13928654262702,6.139343517356225,0.0852291942418442,hbm-bound
efficient,2,2,1.5,1.0,2048,19.865069345925512,19.865069345925512,5.821423458411066,0.048182078251865816,hbm-bound
efficient,2,2,1.5,1.0,4096,22.854436700513922,22.854436700513922,6.181216098411065,0.055432691340306636,hbm-bound
efficient,2,2,1.5,1.0,8192,27.898017087641705,27.898017087641705,6.900801378411066,0.06766573118781212,hbm-bound
efficient,2,2,1.5,1.0,16384,35.37417180681073,35.37417180681073,8.339971938411066,0.08579890079468999,hbm-bound
efficient,2,2,1.5,1.25,2048,17.924715895222878,17.924715895222878,8.578916506433957,0.043475814197609805,hbm-bound
efficient,2,2,1.5,1.25,4096,20.786690474294367,20.786690474294367,8.938709146433958,0.05041744026104747,hbm-bound
efficient,2,2,1.5,1.25,8192,25.870950670420136,25.870950670420136,9.658294426433956,0.06274914765943237,hbm-bound
efficient,2,2,1.5,1.25,16384,34.06141996651896,34.06141996651896,11.097464986433957,0.08261486399155686,hbm-bound
efficient,2,4,0.5,0.75,2048,11.429860501287006,11.429860501287006,5.229180180569133,0.027722754121363134,hbm-bound
efficient,2,4,0.5,0.75,4096,12.970054458472639,12.970054458472639,5.349111060569134,0.031458444366179214,hbm-bound
efficient,2,4,0.5,0.75,8192,15.852141014881159,15.852141014881159,5.588972820569134,0.03844885137515389,hbm-bound
efficient,2,4,0.5,0.75,16384,20.93283716813658,20.93283716813658,6.068696340569134,0.05077191430371681,hbm-bound
efficient,2,4,0.5,1.0,2048,11.46993356531684,11.46993356531684,9.163761970789572,0.027819950032097442,hbm-bound
efficient,2,4,0.5,1.0,4096,13.161920644140478,13.161920644140478,9.283692850789574,0.03192380954617195,hbm-bound
efficient,2,4,0.5,1.0,8192,16.418050835366614,16.418050835366614,9.523554610789574,0.039821447200484965,hbm-bound
efficient,2,4,0.5,1.0,16384,22.461852113766167,22.461852113766167,10.003278130789575,0.05448049022035251,hbm-bound
efficient,2,4,0.5,1.25,2048,11.478349369407427,11.478349369407427,14.214124402025373,0.027840362290629434,hbm-bound
efficient,2,4,0.5,1.25,4096,13.244516744543692,13.244516744543692,14.334055282025371,0.03212414369570982,hbm-bound
efficient,2,4,0.5,1.25,8192,16.689647207767003,16.689647207767003,14.573917042025371,0.04048019534981385,hbm-bound
efficient,2,4,0.5,1.25,16384,23.25054393041181,23.25054393041181,15.053640562025372,0.05639343651641065,hbm-bound
efficient,2,4,1.0,0.75,2048,12.838324918399577,12.838324918399577,5.460630040569134,0.031138938660089925,hbm-bound
efficient,2,4,1.0,0.75,4096,14.545755226193206,14.545755226193206,5.700491800569134,0.03528025522270207,hbm-bound
efficient,2,4,1.0,0.75,8192,17.563011016581264,17.563011016581264,6.180215320569134,0.042598510803228934,hbm-bound
efficient,2,4,1.0,0.75,16384,22.381121740785254,22.381121740785254,7.139662360569134,0.054284681331869235,hbm-bound
efficient,2,4,1.0,1.0,2048,11.321688438488039,11.321688438488039,9.283751410789574,0.027460386308611716,hbm-bound
efficient,2,4,1.0,1.0,4096,12.830343525653317,12.830343525653317,9.523613170789574,0.03111958005211517,hbm-bound
efficient,2,4,1.0,1.0,8192,15.630604923784867,15.630604923784867,10.003336690789574,0.03791152280655248,hbm-bound
efficient,2,4,1.0,1.0,16384,20.495903188859465,20.495903188859465,10.962783730789573,0.0497121451776278,hbm-bound
efficient,2,4,1.0,1.25,2048,11.382265249514255,11.382265249514255,14.334113842025372,0.02760731338942316,hbm-bound
efficient,2,4,1.0,1.25,4096,13.026482298599191,13.026482298599191,14.573975602025373,0.031595308253297684,hbm-bound
efficient,2,4,1.0,1.25,8192,16.15772521391681,16.15772521391681,15.053699122025373,0.03919003589024794,hbm-bound
efficient,2,4,1.0,1.25,16384,21.85737441340701,21.85737441340701,16.01314616202537,0.053014349259400524,hbm-bound
efficient,2,4,1.5,0.75,2048,15.64190531049807,15.64190531049807,5.803540320569134,0.03793893152622068,hbm-bound
efficient,2,4,1.5,0.75,4096,17.847056516940572,17.847056516940572,6.163332960569133,0.043287453906677494,hbm-bound
efficient,2,4,1.5,0.75,8192,21.56573615027079,21.56573615027079,6.8829182405691345,0.052306990157301565,hbm-bound
efficient,2,4,1.5,0.75,16384,27.073839056438736,27.073839056438736,8.322088800569134,0.06566671423491963,hbm-bound
efficient,2,4,1.5,1.0,2048,13.676145124423591,13.676145124423591,9.700968637456242,0.033171044263382125,hbm-bound
efficient,2,4,1.5,1.0,4096,15.734106190158714,15.734106190158714,10.06076127745624,0.03816256175480639,hbm-bound
efficient,2,4,1.5,1.0,8192,19.43792325195701,19.43792325195701,10.78034655745624,0.047146049322583955,hbm-bound
efficient,2,4,1.5,1.0,16384,25.536890816049944,25.536890816049944,12.219517117456238,0.06193889637040917,hbm-bound
efficient,2,4,1.5,1.25,2048,12.321301287097263,12.321301287097263,14.639870648692039,0.02988491469331322,hbm-bound
efficient,2,4,1.5,1.25,4096,14.161237634367525,14.161237634367525,14.99966328869204,0.034347620336010166,hbm-bound
efficient,2,4,1.5,1.25,8192,17.58842819098392,17.58842819098392,15.71924856869204,0.04266015933134048,hbm-bound
efficient,2,4,1.5,1.25,16384,23.580437593466627,23.580437593466627,17.15841912869204,0.05719358284418384,hbm-bound
efficient,2,8,0.5,0.75,2048,8.573070802403995,8.573070802403995,9.206302541892935,0.020793703815835864,hbm-bound
efficient,2,8,0.5,0.75,4096,9.493194226960492,9.493194226960492,9.326233421892933,0.02302543319323414,hbm-bound
efficient,2,8,0.5,0.75,8192,11.264227122051023,11.264227122051023,9.566095181892933,0.027321015758385508,hbm-bound
efficient,2,8,0.5,0.75,16384,14.552573580932028,14.552573580932028,10.045818701892934,0.03529679291989577,hbm-bound
efficient,2,8,0.5,1.0,2048,8.573305138715842,8.573305138715842,16.232419964254102,0.02079427219092271,hbm-bound
efficient,2,8,0.5,1.0,4096,9.55513849689505,9.55513849689505,16.3523508442541,0.023175677001059245,hbm-bound
efficient,2,8,0.5,1.0,8192,11.476224223676612,11.476224223676612,16.592212604254104,0.027835207818922552,hbm-bound
efficient,2,8,0.5,1.0,16384,15.156447436507253,15.156447436507253,17.0719361242541,0.036761469275004954,hbm-bound
efficient,2,8,0.5,1.25,2048,8.566651993613723,8.566651993613723,25.257232116813704,0.02077813520431828,hbm-bound
efficient,2,8,0.5,1.25,4096,9.578015762854124,9.578015762854124,25.3771629968137,0.02323116506402213,hbm-bound
efficient,2,8,0.5,1.25,8192,11.572333972461664,11.572333972461664,25.617024756813702,0.028068318882170786,hbm-bound
efficient,2,8,0.5,1.25,16384,15.450988717941202,15.450988717941202,26.0967482768137,0.03747586955336926,hbm-bound
efficient,2,8,1.0,0.75,2048,9.458059762417216,9.458059762417216,9.437752401892935,0.022940215694594562,hbm-bound
efficient,2,8,1.0,0.75,4096,10.547583341557205,10.547583341557205,9.677614161892935,0.025582819625808276,hbm-bound
efficient,2,8,1.0,0.75,8192,12.572258329822658,12.572258329822658,10.157337681892933,0.03049360282119695,hbm-bound
efficient,2,8,1.0,0.75,16384,16.097382514530583,16.097382514530583,11.116784721892932,0.03904367663958908,hbm-bound
efficient,2,8,1.0,1.0,2048,8.510396605966166,8.510396605966166,16.352409404254104,0.020641689595067,hbm-bound
efficient,2,8,1.0,1.0,4096,9.41697345227125,9.41697345227125,16.5922711642541,0.02284056218842951,hbm-bound
efficient,2,8,1.0,1.0,8192,11.153702641962418,11.153702641962418,17.0719946842541,0.027052942234168573,hbm-bound
efficient,2,8,1.0,1.0,16384,14.349928667025113,14.349928667025113,18.031441724254105,0.03480528428586182,hbm-bound
efficient,2,8,1.0,1.25,2048,8.526146858995762,8.526146858995762,25.3772215568137,0.020679891320454603,hbm-bound
efficient,2,8,1.0,1.25,4096,9.488311537811425,9.488311537811425,25.6170833168137,0.023013590389840743,hbm-bound
efficient,2,8,1.0,1.25,8192,11.359580032928722,11.359580032928722,26.096806836813702,0.027552291135956475,hbm-bound
efficient,2,8,1.0,1.25,16384,14.903044783503693,14.903044783503693,27.0562538768137,0.03614684939909941,hbm-bound
efficient,2,8,1.5,0.75,2048,11.240129146210693,11.240129146210693,9.780662681892933,0.027262566903391267,hbm-bound
efficient,2,8,1.5,0.75,4096,12.7365913166797,12.7365913166797,10.140455321892933,0.03089218712484212,hbm-bound
efficient,2,8,1.5,0.75,8192,15.432049325007881,15.432049325007881,10.860040601892933,0.03742993267308632,hbm-bound
efficient,2,8,1.5,0.75,16384,19.876752508928764,19.876752508928764,12.299211161892933,0.04821041538295001,hbm-bound
efficient,2,8,1.5,1.0,2048,9.942356325686347,9.942356325686347,16.76962663092077,0.02411486122450453,hbm-bound
efficient,2,8,1.5,1.0,4096,11.229501230078395,11.229501230078395,17.129419270920767,0.027236789239199748,hbm-bound
efficient,2,8,1.5,1.0,8192,13.648116722608297,13.648116722608297,17.849004550920768,0.033103062288286925,hbm-bound
efficient,2,8,1.5,1.0,16384,17.943958977092212,17.943958977092212,19.288175110920772,0.04352248766550916,hbm-bound
efficient,2,8,1.5,1.25,2048,9.095420545104227,9.095420545104227,25.682978363480366,0.02206064609221844,hbm-bound
efficient,2,8,1.5,1.25,4096,10.19972215057944,10.19972215057944,26.042771003480368,0.024739093644659583,hbm-bound
efficient,2,8,1.5,1.25,8192,12.319248095137874,12.319248095137874,26.76235628348037,0.029879934743133805,hbm-bound
efficient,2,8,1.5,1.25,16384,16.233811240347972,16.233811240347972,28.201526843480366,0.03937458006754435,hbm-bound
